Open,High,Low,Close,Volume
9.420000076,9.800000191,9.380000114,9.380000114,29472
9.420000076,9.420000076,9.420000076,9.420000076,0
10.64999962,10.78999996,9.770000458,9.850000381,61805
10.65999985,11.14999962,10.25,11,58550
11.01000023,11.10000038,10.13000011,10.5,127303
10.92000008,11.19999981,10.46000004,10.47999954,10606
10.48999977,10.77999973,10.38000011,10.39999962,6607
10,10.01000023,9.970000267,10,2793
10.18000031,10.18999958,9.600000381,9.649999619,1030
10.17000008,10.17000008,9.680000305,9.680000305,2201
9.800000191,10.57999992,9.670000076,9.670000076,8754
9.699999809,10.25,9.350000381,9.350000381,7144
9.460000038,9.979999542,9.229999542,9.340000153,6108
9.840000153,9.859999657,9,9,4287
9.350000381,9.350000381,9.350000381,9.350000381,5640
8.890000343,9.739999771,8.890000343,9.010000229,6181
8.529999733,9,8.449999809,8.460000038,5622
8.590000153,8.800000191,8.119999886,8.149999619,3301
8.590000153,8.779999733,8.31000042,8.590000153,2075
8.890000343,8.890000343,8.199999809,8.590000153,341
8.460000038,8.93999958,8.449999809,8.93999958,1359
8.090000153,8.819999695,8.06000042,8.819999695,1287
8,8.470000267,8,8,1975
8.279999733,8.350000381,7.760000229,7.760000229,2151
8.56000042,8.649999619,7.949999809,8.649999619,1396
8.149999619,8.850000381,8.140000343,8.5,16228
8.430000305,8.43999958,8,8.100000381,804
8.649999619,8.729999542,8.199999809,8.430000305,221
8.220000267,8.220000267,8.220000267,8.220000267,7000
8,8,8,8,1408
8.159999847,8.399999619,8.100000381,8.390000343,4990
8.149999619,8.529999733,8.010000229,8.010000229,2352
8.25,8.539999962,7.809999943,7.809999943,820
8.239999771,8.25,8.199999809,8.199999809,1000
8.260000229,8.510000229,7.909999847,8.229999542,13898
8.079999924,8.380000114,8.079999924,8.079999924,5287
8.479999542,8.479999542,7.949999809,8.390000343,14361
8.899999619,8.899999619,8.649999619,8.68999958,15224
8.729999542,9.210000038,8.56000042,9,35559
8.699999809,9.159999847,8.5,9.159999847,13551
8.449999809,8.989999771,8.31000042,8.989999771,3575
8.25,8.779999733,8.100000381,8.229999542,6354
8.510000229,8.649999619,8.159999847,8.56000042,4600
8.670000076,8.930000305,8.659999847,8.850000381,14813
8.539999962,8.970000267,8.449999809,8.5,5971
8.550000191,8.600000381,8.550000191,8.600000381,82
8.510000229,8.649999619,8.390000343,8.550000191,7330
8.68999958,8.890000343,8.449999809,8.510000229,7096
8.699999809,8.75,8.699999809,8.710000038,1236
8.470000267,8.899999619,8.289999962,8.899999619,5948
8.359999657,8.600000381,8.180000305,8.600000381,11785
8.489999771,8.5,8.180000305,8.180000305,3088
8.470000267,8.800000191,8.369999886,8.800000191,3741
8.5,8.659999847,8.199999809,8.470000267,7233
8.899999619,8.989999771,8.25,8.5,4150
8.43999958,8.699999809,8.420000076,8.5,5675
8.390000343,8.600000381,8.25,8.600000381,19688
8.279999733,8.869999886,8.199999809,8.869999886,2638
8.5,8.5,8.199999809,8.5,219
8.25,8.5,8.199999809,8.5,2750
8.199999809,8.619999886,8.149999619,8.619999886,4195
8.06000042,8.75,8,8.199999809,3006
8.100000381,8.300000191,8.050000191,8.300000191,8326
7.75,8.090000153,7.659999847,7.659999847,1373
8.18999958,8.5,7.130000114,7.139999866,3903
7.650000095,8.239999771,7.559999943,8.239999771,3664
7.5,8,7.300000191,7.650000095,4744
7.670000076,7.96999979,7.519999981,7.559999943,5166
7.820000172,7.849999905,7.5,7.670000076,5098
7.820000172,7.820000172,7.28000021,7.309999943,2336
7.619999886,7.840000153,7.599999905,7.840000153,5740
7.429999828,7.889999866,7.349999905,7.889999866,5580
7.46999979,7.960000038,7.300000191,7.960000038,999
7.21999979,7.5,7.099999905,7.5,19351
7.489999771,7.5,7.099999905,7.099999905,466
7.130000114,7.849999905,7.090000153,7.130000114,9626
7.28000021,7.650000095,6.860000134,7.25,5271
6.78000021,7.349999905,6.619999886,7.159999847,58578
6.940000057,7.070000172,6.670000076,6.849999905,6226
6.789999962,6.989999771,6.599999905,6.599999905,2905
6.630000114,7,6.619999886,7,6293
6.579999924,7.070000172,6.5,6.5,4420
6.940000057,7.139999866,6.510000229,6.510000229,872
6.940000057,7.489999771,6.659999847,7.489999771,3485
6.519999981,6.940000057,6.400000095,6.940000057,7545
6.389999866,6.849999905,6.329999924,6.5,2348
6.849999905,6.849999905,6.349999905,6.5,2179
6.789999962,6.900000095,6.5,6.900000095,154
6.789999962,6.960000038,6.400000095,6.650000095,1217
6.480000019,6.980000019,6.150000095,6.150000095,3196
6.380000114,6.989999771,6.210000038,6.449999809,7967
6.28000021,6.639999866,6.170000076,6.230000019,16777
6.5,6.5,6.260000229,6.260000229,1562
6.239999771,6.960000038,6.159999847,6.260000229,2705
6.150000095,6.630000114,5.699999809,6.199999809,5483
6.210000038,6.730000019,6.150000095,6.150000095,1943
6.329999924,6.5,6.170000076,6.489999771,101753
6.860000134,7,6.130000114,6.159999847,63626
6.650000095,6.849999905,6.360000134,6.360000134,6789
6.829999924,6.949999809,6.5,6.5,2965
6.409999847,6.949999809,6.400000095,6.949999809,7160
6.510000229,6.800000191,6.320000172,6.800000191,4088
6.590000153,6.949999809,6.519999981,6.800000191,2444
6.510000229,6.849999905,6.460000038,6.5,2000
6.789999962,7,6.420000076,6.5,83080
6.860000134,7.239999771,6.820000172,7.099999905,11330
7,7.099999905,6.869999886,7,16670
7.800000191,8.399999619,6.659999847,6.659999847,83986
9.319999695,9.359999657,8.399999619,8.399999619,159536
9.119999886,10.89999962,9,9.989999771,452061
9.329999924,9.899999619,8.899999619,9.149999619,36459
9.460000038,10,9.100000381,9.68999958,52136
10.39000034,10.39999962,8.930000305,9.109999657,126213
10.69999981,11.42000008,10.01000023,10.39000034,354477
9.899999619,10.69999981,9.710000038,10.69999981,106829
9.449999809,10,9.409999847,10,23554
9.170000076,9.789999962,9.100000381,9.699999809,16215
9.609999657,9.619999886,9.489999771,9.600000381,119559
10.09000015,10.09000015,9.140000343,9.140000343,261952
10.59000015,10.59000015,10.46000004,10.5,326335
11.10999966,11.10999966,10.59000015,10.59000015,263738
11.64999962,11.65999985,10.60000038,11.63000011,71798
12.22000027,12.22999954,11.75,12.18999958,223122
12.81999969,12.82999992,12.19999981,12.19999981,131553
12.71000004,12.77999973,11.57999992,11.57999992,283496
12.30000019,13,12.07999992,12.75,348795
12.5,12.89000034,11.69999981,11.69999981,169121
12.72000027,12.89999962,12.30000019,12.85000038,137294
13,13.25,12.69999981,13,234172
13.36999989,13.5,13.05000019,13.18999958,370033
13.93999958,14,13.48999977,13.64999962,213834
14.55000019,14.63000011,14.10000038,14.25,504497
14.81000042,15.25,14.27999973,15.25,81803
14.44999981,15.44999981,14.10000038,15.27000046,60361
14.39000034,14.89999962,14,14.55000019,59016
14.30000019,15.10000038,14.11999989,15.10000038,132973
13.89999962,14.97999954,13.60000038,14.97999954,39181
14.57999992,14.59000015,14.30000019,14.30000019,151542
15.30000019,15.30000019,14.98999977,14.98999977,179642
15.72999954,15.97999954,15.19999981,15.97999954,141217
16.5,16.51000023,15.52000046,15.60000038,90428
16.37000084,16.95000076,15.71000004,16.51000023,167231
15.96000004,16.39999962,15.60000038,16.39999962,85258
16.67000008,16.75,15.51000023,16.10000038,191077
16.04999924,17.20000076,16,17,40241
15.93999958,16.44000053,15.31999969,16.10000038,50550
16.64999962,16.70000076,16.5,16.5,516725
17.14999962,17.39999962,16.04999924,17.20000076,669088
17.14999962,17.85000038,16.39999962,17.45000076,94938
16.85000038,17.45000076,16.29999924,17.45000076,167206
16.10000038,17.10000038,16.04999924,17.10000038,414303
15.85000038,16.75,15.5,16.75,74637
15.14999962,16,15.10000038,16,101039
14.44999981,15.39999962,14.39999962,14.80000019,25815
14.25,14.55000019,13.80000019,14.14999962,24892
13.55000019,14.64999962,13.55000019,13.55000019,20725
13.55000019,13.89999962,12.89999962,12.89999962,394381
13.30000019,14.19999981,13.14999962,14.19999981,29240
13.05000019,13.89999962,12.94999981,13.89999962,23238
13.35000038,13.69999981,12.69999981,13.69999981,52071
12.89999962,13.75,12.69999981,13.75,383439
13,13.39999962,12.5,12.80000019,217874
12.94999981,13.60000038,12.55000019,13.39999962,33995
13.10000038,13.44999981,12.69999981,13.05000019,175529
12.55000019,13.05000019,12.44999981,13.05000019,120231
12.05000019,12.75,11.94999981,12.75,47367
12.15999985,12.5,11.44999981,12.5,16344
12.31999969,12.44999981,11.94999981,12.15999985,343497
12.42000008,12.60000038,12,12.10999966,323502
12.25,12.75,12,12.75,175603
12.59000015,12.85000038,12,12.39999962,248601
13.10999966,13.19999981,12.34000015,12.34000015,425727
13.64999962,13.68999958,12.71000004,13.14999962,83547
13.64000034,14.28999996,13.05000019,14.25,134868
13.56000042,13.85000038,13,13.73999977,337316
14.06000042,14.22999954,13,14.22999954,42711
13.67000008,13.94999981,13.5,13.69999981,56255
13.40999985,13.60000038,13,13.60000038,81619
12.89999962,13.5,12.73999977,13.5,28891
12.27000046,12.89000034,12.26000023,12.55000019,10764
12.44999981,12.64000034,11.76000023,12.5,342603
12.90999985,13,12,12.89999962,114398
12.53999996,13,12.38000011,12.64999962,9248
12.64999962,12.73999977,12,12.35000038,208643
12.92000008,12.98999977,12.30000019,12.30000019,37412
12.84000015,12.93999958,12.32999992,12.5,232545
12.72000027,12.88000011,12.23999977,12.80000019,38706
12.34000015,12.89999962,12.09000015,12.19999981,199399
12.56999969,12.69999981,11.89999962,12.5,137564
12.94999981,13.18000031,12.01000023,12.55000019,70352
12.82999992,13,12.31000042,12.64999962,118380
12.85999966,12.98999977,12.18999958,12.73999977,101832
12.72000027,13.44999981,12.25,13.44999981,57264
12.35000038,12.68999958,12.30000019,12.30000019,26292
12.03999996,12.60000038,11.75,12,117920
12.35999966,12.64000034,11.43999958,12.5,59365
11.76000023,12.84000015,11.75,11.75,52308
11.39999962,12.10000038,11.19999981,11.5,8954
10.93000031,11.72999954,10.84000015,11.5,8084
10.43999958,11.47000027,10.39000034,11.19999981,23040
10.81000042,10.96000004,9.920000076,9.93999958,13651
10.27999973,11,10.27000046,11,99342
10.13000011,10.30000019,9.779999733,10.22000027,12889
9.659999847,10.39999962,9.630000114,10.39999962,1989
9.970000267,9.989999771,9.180000305,9.899999619,132379
9.539999962,10,9.479999542,10,154283
9.840000153,10.01000023,9.18999958,9.850000381,135552
9.529999733,10.32999992,9.350000381,9.350000381,104661
9.06000042,9.779999733,9.06000042,9.779999733,254350
9.100000381,9.5,9,9.5,297964
9.199999809,9.300000191,9.199999809,9.300000191,32660
9.18999958,9.300000191,8.819999695,9.289999962,60704
9.300000191,9.640000343,9,9.350000381,109991
9.090000153,9.300000191,8.840000153,9.300000191,80514
8.75,9.300000191,8.649999619,8.649999619,8636
8.930000305,9.100000381,8.319999695,8.659999847,33866
8.510000229,9.06000042,8.489999771,9.06000042,9492
8.090000153,8.489999771,8.090000153,8.489999771,4391
7.690000057,7.699999809,7.690000057,7.699999809,5501
7.309999943,7.309999943,7.309999943,7.309999943,8241
6.949999809,6.949999809,6.949999809,6.949999809,249938
6.610000134,6.610000134,6.610000134,6.610000134,35952
6.28000021,6.28000021,6.28000021,6.28000021,45159
6.010000229,6.349999905,5.96999979,5.980000019,469618
5.710000038,5.75,5.710000038,5.710000038,72637
5.429999828,5.429999828,5.429999828,5.429999828,5812
5.159999847,5.159999847,5.159999847,5.159999847,10469
4.909999847,4.909999847,4.909999847,4.909999847,31521
4.820000172,4.829999924,4.820000172,4.829999924,495357
4.730000019,4.900000095,4.730000019,4.730000019,787879
4.639999866,4.800000191,4.639999866,4.639999866,183888
4.730000019,4.730000019,4.699999809,4.730000019,33990
4.820000172,4.820000172,4.820000172,4.820000172,31801
4.909999847,4.909999847,4.909999847,4.909999847,20921
5,5,5,5,48170
5.099999905,5.099999905,5.099999905,5.099999905,28240
5.199999809,5.199999809,5.199999809,5.199999809,57348
5.300000191,5.300000191,5.300000191,5.300000191,17031
5.21999979,5.400000095,5.199999809,5.400000095,278864
5.130000114,5.320000172,5.119999886,5.320000172,291087
5.03000021,5.21999979,5.03000021,5.21999979,54036
5.010000229,5.130000114,5,5.130000114,28047
5,5.079999924,4.909999847,5.010000229,227195
5.090000153,5.099999905,4.909999847,5.090000153,536352
5.010000229,5.179999828,4.989999771,5.099999905,73098
4.920000076,5.099999905,4.909999847,5.099999905,16462
4.989999771,5,4.829999924,4.949999809,13601
4.909999847,5.079999924,4.900000095,5.079999924,18101
4.880000114,5,4.820000172,5,6600
4.900000095,4.96999979,4.840000153,4.960000038,5540
4.809999943,4.989999771,4.809999943,4.989999771,5325
4.730000019,4.900000095,4.71999979,4.71999979,36150
4.840000153,4.900000095,4.599999905,4.639999866,9798
4.75,5,4.679999828,5,12311
4.909999847,4.980000019,4.809999943,4.920000076,16945
4.679999828,4.940000057,4.670000076,4.940000057,41473
4.889999866,4.900000095,4.670000076,4.900000095,21205
4.96999979,4.989999771,4.659999847,4.710000038,24785
4.730000019,4.96999979,4.730000019,4.96999979,19736
4.659999847,4.869999886,4.5,4.650000095,13765
4.630000114,4.78000021,4.5,4.619999886,21000
4.559999943,4.739999771,4.5,4.739999771,6893
4.590000153,4.739999771,4.46999979,4.599999905,6907
4.440000057,4.5,4.369999886,4.5,8210
4.489999771,4.5,4.300000191,4.489999771,5290
4.289999962,4.550000191,4.269999981,4.269999981,8675
4.400000095,4.489999771,4.110000134,4.489999771,14544
4.309999943,4.550000191,4.190000057,4.269999981,14785
4.429999828,4.5,4.25,4.429999828,102119
4.210000038,4.650000095,4.210000038,4.400000095,43618
4.099999905,4.389999866,4.050000191,4.389999866,13901
3.930000067,4.300000191,3.900000095,4.300000191,14051
4.050000191,4.119999886,3.75999999,4.119999886,1664
3.950000048,4.139999866,3.950000048,4,14865
4.139999866,4.139999866,3.769999981,4.139999866,13406
4.059999943,4.25,3.940000057,4.25,59306
3.970000029,4.059999943,3.900000095,4.059999943,20108
3.910000086,4.019999981,3.799999952,3.859999895,56156
3.730000019,3.99000001,3.720000029,3.900000095,56562
3.670000076,3.890000105,3.660000086,3.799999952,30889
3.49000001,3.839999914,3.49000001,3.839999914,117965
3.660000086,3.660000086,3.579999924,3.660000086,89123
3.599999905,3.799999952,3.549999952,3.799999952,11189
3.710000038,3.779999971,3.460000038,3.599999905,5544
3.529999971,3.839999914,3.529999971,3.839999914,11939
3.369999886,3.670000076,3.359999895,3.529999971,9379
3.450000048,3.529999971,3.220000029,3.529999971,30201
3.289999962,3.609999895,3.279999971,3.609999895,9957
3.420000076,3.450000048,3.279999971,3.440000057,142029
3.440000057,3.589999914,3.329999924,3.440000057,67234
3.539999962,3.609999895,3.410000086,3.410000086,45230
3.660000086,3.680000067,3.519999981,3.670000076,2022
3.609999895,3.799999952,3.529999971,3.529999971,100671
3.700000048,3.700000048,3.519999981,3.700000048,2404
3.789999962,4.039999962,3.700000048,3.849999905,63743
4.159999847,4.159999847,3.869999886,3.900000095,18675
4.570000172,4.570000172,4.110000134,4.110000134,66355
4.809999943,5.019999981,4.75,4.980000019,166499
4.570000172,4.949999809,4.570000172,4.900000095,35204
4.349999905,4.599999905,4.349999905,4.599999905,15729
4.329999924,4.389999866,4.139999866,4.340000153,36696
4.119999886,4.329999924,4.119999886,4.289999962,131816
3.970000029,4.190000057,3.920000076,4,16849
3.809999943,4.159999847,3.799999952,4.159999847,3371
3.859999895,3.99000001,3.819999933,3.99000001,12522
3.680000067,3.940000057,3.670000076,3.710000038,17404
3.50999999,3.799999952,3.5,3.799999952,18995
3.529999971,3.549999952,3.339999914,3.519999981,9556
3.410000086,3.599999905,3.400000095,3.599999905,2822
3.309999943,3.569999933,3.24000001,3.569999933,9201
3.25999999,3.390000105,3.24000001,3.24000001,6635
3.099999905,3.390000105,3.099999905,3.390000105,25321
3,3.24000001,2.950000048,3.24000001,8589
3.089999914,3.150000095,2.900000095,3.140000105,3360
3.230000019,3.24000001,3.019999981,3.24000001,12871
3.390000105,3.390000105,3.25,3.390000105,8747
3.5,3.549999952,3.349999905,3.549999952,23524
3.49000001,3.670000076,3.339999914,3.539999962,12565
3.630000114,3.660000086,3.390000105,3.660000086,505
3.74000001,3.75,3.470000029,3.630000114,1487
3.690000057,3.900000095,3.569999933,3.900000095,6480
3.75,3.839999914,3.599999905,3.690000057,9723
3.720000029,3.930000067,3.579999924,3.930000067,16806
3.569999933,3.890000105,3.539999962,3.890000105,3226
3.660000086,3.74000001,3.410000086,3.74000001,2520
3.819999933,3.839999914,3.519999981,3.839999914,1874
3.99000001,4.010000229,3.99000001,4.010000229,7116
4.03000021,4.179999828,3.809999943,4.179999828,3812
4.130000114,4.230000019,4,4.230000019,11791
4.21999979,4.329999924,4,4.130000114,14725
4.079999924,4.21999979,4.010000229,4.21999979,7806
4.139999866,4.199999809,3.890000105,4.199999809,4409
3.940000057,4.199999809,3.940000057,4.199999809,8966
4.130000114,4.130000114,4.119999886,4.130000114,42
4.099999905,4.320000172,3.930000067,4.130000114,12178
3.980000019,3.99000001,3.900000095,3.900000095,4530
3.819999933,4.139999866,3.789999962,4.139999866,12897
3.900000095,4.090000153,3.809999943,3.99000001,30102
3.910000086,4.289999962,3.579999924,3.950000048,36951
3.640000105,3.99000001,3.529999971,3.99000001,38051
3.380000114,3.940000057,3.279999971,3.940000057,47204
3.569999933,3.690000057,3.299999952,3.5,12477
3.599999905,3.789999962,3.420000076,3.539999962,2014
3.630000114,3.799999952,3.49000001,3.690000057,10014
3.380000114,3.900000095,3.319999933,3.900000095,12425
3.25,3.579999924,3.180000067,3.470000029,33822
3.230000019,3.440000057,3.170000076,3.380000114,9950
3.289999962,3.319999933,3.059999943,3.25,9289
3.279999971,3.380000114,3.200000048,3.380000114,5891
3.299999952,3.369999886,3.160000086,3.160000086,5426
3.25999999,3.5,3.099999905,3.099999905,1965
3.390000105,3.400000095,3.24000001,3.24000001,115443
3.069999933,3.450000048,3.059999943,3.299999952,49446
3.130000114,3.25,3.00999999,3.00999999,15019
3.069999933,3.099999905,3,3.099999905,35484
3.00999999,3.049999952,3,3.049999952,6751
3.059999943,3.150000095,2.920000076,3.150000095,3764
3.140000105,3.299999952,2.950000048,3.299999952,4993
3.160000086,3.170000076,3,3.170000076,7576
3.190000057,3.25,3.049999952,3.049999952,15305
3.289999962,3.5,3.230000019,3.269999981,13637
3.569999933,3.609999895,3.299999952,3.299999952,33416
3.5,3.880000114,3.410000086,3.880000114,16932
3.440000057,3.779999971,3.309999943,3.599999905,36673
3.559999943,3.670000076,3.160000086,3.200000048,9584
3.75,3.779999971,3.380000114,3.380000114,5363
3.900000095,4,3.599999905,3.609999895,4276
4,4.139999866,3.789999962,4.079999924,15572
3.650000095,4.28000021,3.609999895,4.090000153,23396
3.789999962,3.869999886,3.599999905,3.599999905,868
3.5,3.950000048,3.5,3.849999905,19250
3.470000029,3.690000057,3.410000086,3.690000057,1868
3.430000067,3.779999971,3.359999895,3.779999971,8966
3.50999999,3.670000076,3.319999933,3.599999905,1042
3.24000001,3.779999971,3.160000086,3.349999905,26639
3.619999886,3.789999962,3.450000048,3.730000019,10472
3.75999999,3.890000105,3.630000114,3.890000105,8643
3.599999905,4.010000229,3.599999905,3.720000029,30213
3.599999905,3.839999914,3.599999905,3.839999914,19775
3.799999952,3.809999943,3.569999933,3.799999952,12901
3.619999886,3.920000076,3.619999886,3.799999952,998
3.599999905,4.340000153,3.50999999,4.340000153,33992
3.859999895,3.900000095,3.700000048,3.869999886,7766
3.700000048,3.99000001,3.640000105,3.75,24602
3.410000086,3.930000067,3.410000086,3.930000067,3443
3.589999914,3.789999962,3.50999999,3.549999952,16510
3.299999952,3.789999962,3.289999962,3.789999962,33802
3.349999905,3.640000105,3,3.200000048,21567
3.400000095,3.49000001,3.309999943,3.49000001,15390
3.289999962,3.319999933,3.130000114,3.130000114,20551
3.5,3.930000067,3.349999905,3.349999905,69858
3.450000048,3.670000076,3.25999999,3.25999999,19459
3.440000057,3.940000057,3.319999933,3.720000029,21123
3.420000076,3.700000048,3.400000095,3.609999895,175403
3.640000105,3.730000019,3.450000048,3.450000048,79416
3.700000048,3.700000048,3.50999999,3.700000048,4362
3.390000105,3.75,3.309999943,3.75,38590
3.599999905,3.690000057,3.339999914,3.569999933,8299
3.609999895,3.789999962,3.420000076,3.420000076,352
3.400000095,3.529999971,3.339999914,3.440000057,5601
3.329999924,3.779999971,3.160000086,3.779999971,11062
3.200000048,3.599999905,3.019999981,3.599999905,19204
3.220000029,3.380000114,3.130000114,3.380000114,4713
3.200000048,3.299999952,3.150000095,3.160000086,13916
3.210000038,3.329999924,3.160000086,3.160000086,3012
3.230000019,3.359999895,3.210000038,3.329999924,5165
3.349999905,3.400000095,3.299999952,3.400000095,263
3.299999952,3.299999952,3.099999905,3.099999905,14560
3.25,3.430000067,3.200000048,3.430000067,27448
3.160000086,3.339999914,3.160000086,3.170000076,16032
3.230000019,3.299999952,3.200000048,3.279999971,49124
3.25,3.440000057,3.210000038,3.210000038,3734
3.319999933,3.450000048,3.210000038,3.400000095,4492
3.309999943,3.349999905,3.210000038,3.25,5028
3.339999914,3.390000105,3.210000038,3.369999886,7943
3.200000048,3.49000001,3.200000048,3.349999905,18385
3.24000001,3.339999914,3.109999895,3.200000048,7225
3.200000048,3.329999924,3.130000114,3.329999924,4919
3.150000095,3.339999914,3.099999905,3.109999895,26954
3.160000086,3.25,3.130000114,3.25,16
3.450000048,3.5,3.319999933,3.369999886,12990
3.230000019,3.390000105,3.200000048,3.349999905,14858
3.25,3.5,3.180000067,3.210000038,30298
3.200000048,3.299999952,3.099999905,3.180000067,21142
3.170000076,3.299999952,3.059999943,3.059999943,14049
3.039999962,3.150000095,3.00999999,3.119999886,10030
3.079999924,3.200000048,3.019999981,3.150000095,4841
2.900000095,3.24000001,2.900000095,3.029999971,21177
3.079999924,3.140000105,3,3.049999952,22282
3.150000095,3.160000086,3.130000114,3.130000114,1003
3.099999905,3.200000048,3.049999952,3.160000086,3191
3.099999905,3.130000114,3.00999999,3.039999962,1720
3.079999924,3.079999924,2.930000067,2.930000067,15883
2.960000038,3.079999924,2.880000114,2.940000057,10362
3.089999914,3.099999905,2.849999905,3.099999905,15862
2.910000086,3.24000001,2.720000029,2.819999933,36236
3.049999952,3.049999952,2.869999886,2.950000048,3866
2.99000001,3.150000095,2.849999905,3.150000095,3211
3.049999952,3.140000105,2.849999905,3.140000105,1004
2.980000019,3,2.829999924,2.829999924,6147
2.900000095,3.099999905,2.849999905,3.099999905,218
3.049999952,3.109999895,2.960000038,3.069999933,9272
3.089999914,3.140000105,2.920000076,2.920000076,2562
2.900000095,3,2.900000095,3,2850
3,3,3,3,1948
3.200000048,3.200000048,3,3,2672
3.150000095,3.200000048,2.910000086,3.200000048,37973
3.099999905,3.099999905,2.960000038,3.049999952,1184
3.160000086,3.170000076,2.900000095,3.00999999,21883
3.140000105,3.150000095,2.99000001,3,2751
3.200000048,3.74000001,3.049999952,3.74000001,1109
3.00999999,3.039999962,2.950000048,3.039999962,11702
3.119999886,3.390000105,2.980000019,2.980000019,9612
3.140000105,3.690000057,3.039999962,3.690000057,11650
3.099999905,3.210000038,3.079999924,3.200000048,7876
2.930000067,3.069999933,2.930000067,3.069999933,8254
2.869999886,2.940000057,2.849999905,2.930000067,12632
2.950000048,2.950000048,2.849999905,2.880000114,8300
2.869999886,3.00999999,2.769999981,2.809999943,23895
2.809999943,2.890000105,2.789999962,2.799999952,610
3,3,2.769999981,2.769999981,8611
2.930000067,3.099999905,2.890000105,3.099999905,12835
2.950000048,2.970000029,2.849999905,2.849999905,7960
3,3,2.900000095,2.960000038,18736
3.160000086,3.25,2.920000076,2.920000076,22021
3.190000057,3.24000001,3.00999999,3.00999999,3935
3.819999933,3.819999933,3.109999895,3.109999895,56581
4.039999962,4.400000095,3.799999952,4.170000076,101745
3.849999905,4.050000191,3.799999952,4.039999962,27854
4.050000191,4.099999905,3.400000095,3.849999905,10116
3.75,4.099999905,3.700000048,3.779999971,5457
3.49000001,3.700000048,3.400000095,3.5,6578
3.599999905,3.819999933,3.380000114,3.49000001,5683
3.880000114,3.890000105,3.359999895,3.359999895,2974
3.549999952,3.599999905,3.549999952,3.549999952,2951
3.589999914,3.609999895,3.369999886,3.369999886,2442
3.880000114,3.930000067,3.599999905,3.930000067,3953
3.980000019,4,3.450000048,3.880000114,6154
4,4,3.529999971,3.799999952,23111
4,4,3.660000086,3.660000086,14136
3.99000001,4.300000191,3.609999895,4.300000191,1518
3.75999999,3.99000001,3.619999886,3.75,4381
3.950000048,3.950000048,3.819999933,3.819999933,1700
3.960000038,4,3.75,3.75,2043
3.75,4.150000095,3.730000019,4.150000095,1460
3.75,4.150000095,3.599999905,3.619999886,5760
3.950000048,4.019999981,3.599999905,3.799999952,11582
3.630000114,3.940000057,3.5,3.799999952,15085
3.799999952,3.799999952,3.200000048,3.25,2551
3.710000038,3.970000029,3.710000038,3.799999952,4110
3.710000038,3.710000038,3.710000038,3.710000038,0
3.420000076,3.549999952,3.299999952,3.549999952,3201
3.460000038,3.650000095,3.400000095,3.400000095,3052
3.869999886,3.900000095,3.5,3.5,5800
3.829999924,4.099999905,3.599999905,3.599999905,1317
3.450000048,3.799999952,3.440000057,3.799999952,17226
3.359999895,3.539999962,3.279999971,3.279999971,1363
3.539999962,3.670000076,3.369999886,3.369999886,7117
3.700000048,4,3.430000067,4,8885
3.430000067,3.779999971,3.380000114,3.519999981,9740
3.369999886,3.599999905,3.319999933,3.319999933,6176
3.789999962,3.799999952,3.400000095,3.579999924,20599
3.589999914,3.799999952,3.50999999,3.50999999,16540
3.359999895,3.74000001,3.349999905,3.50999999,15206
3.359999895,3.589999914,3.349999905,3.549999952,10306
3.25999999,3.549999952,3.25,3.549999952,14025
3.450000048,3.5,3,3.450000048,25572
3.99000001,4,3.460000038,3.460000038,119658
3.940000057,4.199999809,3.700000048,4.150000095,20976
4.510000229,4.71999979,4,4,103300
5.409999847,5.409999847,4.539999962,4.800000191,126782
4.940000057,5.940000057,4.900000095,5.699999809,136300
4.449999809,4.980000019,4.449999809,4.900000095,36221
4.449999809,4.5,4.199999809,4.199999809,9840
4.090000153,4.309999943,4.010000229,4.309999943,25226
4.199999809,4.289999962,3.910000086,4.150000095,39964
4.159999847,4.349999905,4.150000095,4.349999905,10990
4.25,4.289999962,4.150000095,4.289999962,3153
4.329999924,4.389999866,4.110000134,4.150000095,13393
4.420000076,4.539999962,4.210000038,4.389999866,31045
4.639999866,4.639999866,4.429999828,4.619999886,186075
4.800000191,4.840000153,4.639999866,4.639999866,22074
5.039999962,5.039999962,4.559999943,5,52109
5.289999962,5.289999962,4.949999809,5.28000021,39663
5.480000019,5.53000021,5.139999866,5.53000021,50352
5.210000038,5.599999905,5.210000038,5.550000191,31061
5.010000229,5.199999809,4.949999809,5.199999809,16740
4.849999905,5.119999886,4.809999943,5.119999886,55082
4.909999847,5,4.820000172,5,18921
4.900000095,5,4.849999905,4.849999905,19224
4.849999905,4.989999771,4.710000038,4.78000021,18183
4.900000095,5.010000229,4.710000038,4.710000038,23363
4.849999905,5.130000114,4.840000153,4.900000095,11741
4.980000019,5.119999886,4.789999962,5.090000153,50679
4.949999809,5.21999979,4.840000153,5.119999886,2203
4.860000134,5,4.739999771,4.840000153,17090
4.989999771,5,4.820000172,5,6212
5.159999847,5.199999809,4.900000095,4.900000095,2696
4.920000076,5.400000095,4.909999847,5.400000095,18945
4.699999809,4.75,4.679999828,4.75,1400
4.760000229,4.920000076,4.510000229,4.519999981,6108
4.650000095,4.900000095,4.639999866,4.900000095,1340
4.519999981,4.960000038,4.190000057,4.960000038,28506
4.090000153,4.599999905,4.070000172,4.599999905,72958
4.130000114,4.349999905,4.010000229,4.019999981,2645
4.329999924,4.389999866,4.010000229,4.010000229,1686
